Artwork_Name,Artist Name,Artist Reputation,Sculpture_Type,Material,Height,Width,Weight,Creation_Year,Artwork_Age,Artist_Alive,Aesthetic_Descriptor,Provenance,Previous_Auction_Price,Price
Modern_Carolyn_2018,Carolyn Stanton,0.32,Modern,Wood,20.0,8.0,151.0,1850,175,No,Polished,Inherited Estate,3.71,6.04
Modern_Jason_2019,Jason Marion,0.82,Modern,Bronze,22.0,6.0,2344.0,1906,119,No,Minimal,Private Collection,9.01,9.27
Minimalist_Rosita_2020,Rosita Gutierrez,0.57,Minimalist,Aluminium,25.0,16.0,1948.0,1943,82,No,Minimal,Auctioned in London,5.71,6.2
Renaissance_Annette_2021,Annette Williams,0.3,Renaissance,Brass,9.0,4.0,572.0,1874,151,No,Polished,Auctioned in New York,4.91,6.29
Abstract_James_2022,James Queen,0.22,Abstract,Aluminium,5.0,4.0,25.0,1989,36,Yes,Expressive,Auctioned in London,3.98,4.71
Classical_Lawrence_2023,Lawrence Ferrufino,0.37,Classical,Wood,14.0,7.0,49.0,1985,40,Yes,Intricate,Auctioned in New York,5.32,6.66
Abstract_Anita_2024,Anita Castellanos,0.35,Abstract,Clay,30.0,9.0,2837.0,1953,72,Yes,Minimal,Gallery Exhibition,5.3,6.18
Minimalist_Stacey_2025,Stacey Koeppen,0.73,Minimalist,Wood,22.0,7.0,207.0,2014,11,Yes,Minimal,Private Collection,6.45,6.44
Baroque_Kyle_2026,Kyle Rock,0.26,Baroque,Aluminium,33.0,19.0,4112.0,1854,171,No,Polished,Acquired from Artist,7.15,7.1
Renaissance_Pamela_2027,Pamela Smith,0.63,Renaissance,Bronze,46.0,20.0,61188.0,1921,104,No,Expressive,Inherited Estate,67.94,62.8
Classical_Bobby_2028,Bobby Hornbrook,0.01,Classical,Brass,11.0,8.0,2421.0,1905,120,No,Vibrant,Inherited Estate,3.07,3.01
Minimalist_Gregory_2029,Gregory Smith,0.52,Minimalist,Clay,37.0,29.0,24046.0,2009,16,Yes,Elegant,Private Collection,74.92,70.56
Modern_Anita_2030,Anita Moyer,,Modern,Wood,32.0,15.0,,1874,151,No,Elegant,Gallery Exhibition,2.98,3.43
Contemporary_Ricky_2031,Ricky Morber,0.22,Contemporary,Stone,10.0,5.0,,1870,155,No,Vibrant,Acquired from Artist,24.3,35.25
Abstract_Rebecca_2032,Rebecca Pinnock,0.88,Abstract,,17.0,9.0,149924.0,2012,13,Yes,Polished,Inherited Estate,372.61,446.88
Minimalist_Linda_2033,Linda Dickerson,,Minimalist,Aluminium,13.0,6.0,385.0,1858,167,No,Elegant,Auctioned in New York,4.34,3.95
Classical_Kim_2034,Kim Darrah,0.09,Classical,,25.0,10.0,11887.0,1893,132,No,Rustic,Auctioned in New York,6.45,8.23
Minimalist_Jerome_2035,Jerome Nievas,0.07,Minimalist,Stone,19.0,9.0,201924.0,1860,165,No,Expressive,Acquired from Artist,320.03,459.04
Classical_Ralph_2036,Ralph Witte,,Classical,Brass,16.0,6.0,2077.0,1956,69,Yes,Polished,Museum Deaccession,5.89,9.15
Renaissance_Jacquelyn_2037,Jacquelyn Kerns,0.57,Renaissance,Stone,15.0,7.0,40417.0,1964,61,Yes,Intricate,Auctioned in New York,162.26,191.51
Renaissance_Dusty_2038,Dusty Dubois,0.75,Renaissance,Wood,14.0,7.0,136.0,1951,74,Yes,Rustic,Private Collection,4.31,4.16
Minimalist_Bruce_2039,Bruce Aurora,0.69,Minimalist,Stone,19.0,8.0,198035.0,1887,138,No,Rustic,Museum Deaccession,940.3,1237.87
Renaissance_Sean_2040,Sean Shaw,0.42,Renaissance,Stone,25.0,11.0,904412.0,1969,56,Yes,Polished,Inherited Estate,563.8,537.84
Classical_Franklin_2041,Franklin Kim,0.31,Classical,Aluminium,12.0,6.0,218.0,1982,43,Yes,Elegant,Auctioned in London,6.01,6.21
Classical_Frank_2042,Frank Acosta,0.86,Classical,Aluminium,23.0,10.0,1047.0,1900,125,No,Polished,Auctioned in New York,2.77,3.51
Modern_Greg_2043,Greg Stutler,0.68,Modern,Aluminium,,7.0,451.0,1910,115,No,Elegant,Auctioned in New York,3.6,4.37
Modern_Scott_2044,Scott Forsman,0.38,Modern,Bronze,28.0,9.0,11725.0,1857,168,No,Polished,Gallery Exhibition,26.38,35.47
Classical_Shirley_2045,Shirley Troutman,0.15,Classical,Stone,24.0,10.0,509845.0,1920,105,No,Intricate,Auctioned in New York,822.85,1108.52
Renaissance_Rita_2046,Rita Manzione,0.67,Renaissance,Marble,24.0,6.0,,1944,81,No,Intricate,Museum Deaccession,20.94,31.11
Minimalist_Donald_2047,Donald Schwartz,0.84,Minimalist,Clay,16.0,7.0,1038.0,1858,167,No,Intricate,Auctioned in London,6.13,5.83
Minimalist_Amy_2048,Amy Quinn,0.71,Minimalist,Bronze,30.0,18.0,20734.0,2000,25,Yes,Expressive,Private Collection,100.43,100.87
Modern_Paula_2049,Paula Brown,0.32,Modern,Bronze,27.0,12.0,21858.0,1929,96,No,Minimal,Inherited Estate,5.05,7.49
Minimalist_Danielle_2050,Danielle Rosseau,0.31,Minimalist,Brass,21.0,,48409.0,1920,105,No,Minimal,Private Collection,79.82,79.66
Minimalist_Tracy_2051,Tracy Anderson,0.61,Minimalist,Marble,3.0,2.0,37.0,2012,13,Yes,Intricate,Auctioned in London,5.11,6.63
Minimalist_Wade_2052,Wade Pratt,0.25,Minimalist,,8.0,5.0,297.0,1950,75,No,Intricate,Auctioned in London,2.97,4.66
Minimalist_Mary_2053,Mary Vencill,0.02,Minimalist,Bronze,,12.0,8880.0,1887,138,No,Polished,Auctioned in New York,10.03,10.02
Minimalist_Toni_2054,Toni Mcnair,0.06,Minimalist,Stone,14.0,7.0,81092.0,2003,22,Yes,Vibrant,Inherited Estate,108.05,117.88
Baroque_Kathryn_2055,Kathryn Stewart,0.11,Baroque,Marble,36.0,9.0,166789.0,1965,60,Yes,Rustic,Auctioned in London,78.89,115.21
Minimalist_Willard_2056,Willard Strickland,0.64,Minimalist,Wood,48.0,21.0,1364.0,1905,120,No,Minimal,Gallery Exhibition,4.91,6.93
Modern_Yvonne_2057,Yvonne Pulido,0.4,Modern,Brass,43.0,18.0,143981.0,2015,10,Yes,Elegant,Inherited Estate,190.61,191.55
Renaissance_Henry_2058,Henry Camilo,0.84,Renaissance,Bronze,10.0,,617.0,1966,59,Yes,Elegant,Auctioned in London,2.12,3.11
Minimalist_Jack_2059,Jack Tretheway,0.58,Minimalist,Clay,15.0,8.0,937.0,1968,57,Yes,Polished,Inherited Estate,3.55,3.59
Renaissance_Nathaniel_2060,Nathaniel Rafter,,Renaissance,Wood,16.0,,150.0,1996,29,Yes,Vibrant,Inherited Estate,6.06,6.16
Modern_Stella_2061,Stella Goad,0.5,Modern,Marble,33.0,8.0,380334.0,2003,22,Yes,Elegant,Museum Deaccession,252.15,406.43
Renaissance_Martin_2062,Martin Aiello,0.85,Renaissance,Bronze,34.0,28.0,95208.0,1977,48,Yes,Polished,Inherited Estate,616.4,701.08
Minimalist_Marcus_2063,Marcus Seymour,0.01,Minimalist,Clay,3.0,2.0,18.0,2011,14,Yes,Minimal,Private Collection,6.73,6.2
Minimalist_Debra_2064,Debra Duquette,0.27,Minimalist,Wood,4.0,3.0,15.0,1945,80,No,Elegant,Gallery Exhibition,3.95,5.92
Contemporary_Gwendolyn_2065,Gwendolyn Jeffcoat,0.39,Contemporary,Bronze,11.0,7.0,,1918,107,No,Polished,Inherited Estate,5.58,6.36
Renaissance_William_2066,William Snyder,0.81,Renaissance,Stone,3.0,3.0,,2011,14,Yes,Minimal,Inherited Estate,6.52,5.97
Renaissance_Jennifer_2067,Jennifer Kerr,0.68,Renaissance,Marble,22.0,9.0,232346.0,1866,159,No,Vibrant,Auctioned in New York,982.83,1168.79
Modern_Elsa_2068,Elsa Cervantes,0.57,Modern,Bronze,14.0,8.0,2470.0,1892,133,No,Polished,Gallery Exhibition,16.91,18.1
Renaissance_Andrew_2069,Andrew Austin,,Renaissance,Clay,,20.0,6277.0,1945,80,No,Rustic,Museum Deaccession,3.12,3.6
Baroque_Lupe_2070,Lupe Knackstedt,0.44,Baroque,Aluminium,39.0,29.0,6213.0,1929,96,No,Minimal,Auctioned in London,11.97,11.61
Baroque_Lawrence_2071,Lawrence Lunt,0.32,Baroque,Wood,9.0,,69.0,1909,116,No,Rustic,Private Collection,2.86,3.24
Baroque_Diane_2072,Diane Figueroa,0.5,Baroque,Wood,,7.0,331.0,1870,155,No,Rustic,Gallery Exhibition,3.89,6.21
Minimalist_Samuel_2073,Samuel Carlson,0.97,Minimalist,,8.0,4.0,3101.0,1887,138,No,Elegant,Acquired from Artist,4.0,6.54
Classical_Fred_2074,Fred Goodwin,0.22,Classical,Aluminium,46.0,17.0,5308.0,1968,57,Yes,Minimal,Acquired from Artist,17.79,19.44
Classical_Kirk_2075,Kirk Marciano,0.18,Classical,,9.0,4.0,3597.0,1941,84,No,Elegant,Auctioned in New York,2.48,4.05
Classical_Nicolas_2076,Nicolas Merrell,0.36,Classical,Bronze,,5.0,,2015,10,Yes,Elegant,Auctioned in New York,3.77,4.46
Abstract_Margaret_2077,Margaret Dawson,,Abstract,Clay,27.0,6.0,1843.0,1878,147,No,Expressive,Gallery Exhibition,4.4,5.42
Minimalist_Mary_2078,Mary Amore,0.65,Minimalist,Stone,14.0,6.0,16635.0,1990,35,Yes,Vibrant,Auctioned in London,27.23,28.95
Minimalist_Tony_2079,Tony Zinger,0.31,Minimalist,Clay,36.0,9.0,2244.0,1942,83,No,Intricate,Private Collection,6.48,5.96
Contemporary_Andrew_2080,Andrew Heyde,0.38,Contemporary,Stone,20.0,9.0,325309.0,1942,83,No,Polished,Inherited Estate,760.88,1018.88
Classical_Vivian_2081,Vivian Valen,0.46,Classical,Brass,22.0,6.0,5572.0,1986,39,Yes,Minimal,Auctioned in New York,21.4,24.36
Renaissance_Paul_2082,Paul Schaal,0.76,Renaissance,Aluminium,21.0,,486.0,1853,172,No,Elegant,Gallery Exhibition,2.73,3.35
Baroque_Margaret_2083,Margaret Vazquez,0.14,Baroque,Wood,32.0,8.0,291.0,1915,110,No,Elegant,Inherited Estate,4.72,6.74
Contemporary_Carol_2084,Carol Campbell,0.58,Contemporary,Stone,24.0,12.0,,1946,79,No,Expressive,Auctioned in London,3902.13,6312.52
Classical_Darla_2085,Darla Downs,0.95,Classical,Wood,3.0,,4.0,2018,7,Yes,Minimal,Auctioned in New York,3.73,4.29
Baroque_Tamara_2086,Tamara Calloway,0.47,Baroque,Stone,22.0,8.0,437722.0,1918,107,No,Polished,Auctioned in New York,535.52,535.34
Baroque_Harold_2087,Harold Brandon,0.62,Baroque,Aluminium,23.0,11.0,976.0,1935,90,No,Minimal,Acquired from Artist,2.94,3.91
Classical_Jonathan_2088,Jonathan Willett,0.14,Classical,Aluminium,4.0,3.0,17.0,1893,132,No,Intricate,Gallery Exhibition,4.52,6.04
Classical_Stephen_2089,Stephen Veliz,0.18,Classical,Bronze,30.0,7.0,9646.0,1857,168,No,Minimal,Gallery Exhibition,10.8,18.0
Contemporary_Kristine_2090,Kristine Brooks,0.1,Contemporary,Brass,24.0,8.0,14644.0,1854,171,No,Elegant,Inherited Estate,21.45,23.19
Contemporary_Kenneth_2091,Kenneth Friedman,,Contemporary,Stone,7.0,4.0,2780.0,2007,18,Yes,Intricate,Auctioned in New York,6.95,6.32
Abstract_Ashley_2092,Ashley Roberts,0.37,Abstract,Stone,18.0,7.0,46000.0,1884,141,No,Minimal,Inherited Estate,225.6,225.69
Modern_Douglas_2093,Douglas Urmeneta,0.68,Modern,Wood,16.0,6.0,,1904,121,No,Expressive,Gallery Exhibition,2.75,3.23
Abstract_Michael_2094,Michael Neff,0.74,Abstract,Marble,20.0,6.0,89996.0,1954,71,Yes,Expressive,Private Collection,691.0,787.8
Abstract_Samuel_2095,Samuel Eiland,0.75,Abstract,Stone,24.0,7.0,259187.0,1925,100,No,Rustic,Inherited Estate,382.07,396.4
Classical_Erica_2096,Erica Bohnen,0.33,Classical,Clay,35.0,22.0,15388.0,1920,105,No,Intricate,Auctioned in London,32.62,53.73
Renaissance_Timothy_2097,Timothy Castellanos,0.39,Renaissance,Bronze,25.0,13.0,,1869,156,No,Rustic,Gallery Exhibition,111.67,135.6
Baroque_Peter_2098,Peter King,0.1,Baroque,Wood,4.0,4.0,20.0,1878,147,No,Polished,Auctioned in New York,5.76,5.26
Classical_Jane_2099,Jane Briggs,0.01,Classical,Clay,38.0,14.0,7446.0,2000,25,Yes,Intricate,Museum Deaccession,4.54,5.02
Minimalist_Brenda_2100,Brenda Hudson,0.09,Minimalist,Brass,21.0,15.0,35211.0,1888,137,No,Rustic,Acquired from Artist,30.9,28.27
Modern_Jonathan_2101,Jonathan Anderson,0.75,Modern,Wood,34.0,17.0,778.0,1900,125,No,Intricate,Inherited Estate,4.28,6.73
Classical_Bonnie_2102,Bonnie Rios,0.76,Classical,Bronze,22.0,16.0,15938.0,1957,68,Yes,Vibrant,Private Collection,37.69,45.91
Classical_David_2103,David Varley,,Classical,Aluminium,14.0,6.0,,1998,27,Yes,Expressive,Private Collection,7.44,6.93
Modern_Kelvin_2104,Kelvin Ford,0.56,Modern,Wood,27.0,,514.0,2018,7,Yes,Minimal,Auctioned in New York,2.28,3.66
Classical_Christine_2105,Christine Pinheiro,0.22,Classical,Bronze,3.0,2.0,23.0,1945,80,No,Rustic,Acquired from Artist,3.26,3.32
Baroque_Colleen_2106,Colleen Tackitt,0.36,Baroque,Brass,4.0,3.0,42.0,1944,81,No,Intricate,Gallery Exhibition,2.75,4.27
Modern_Jeffrey_2107,Jeffrey Doyle,0.86,Modern,Marble,14.0,7.0,35353.0,1877,148,No,Polished,Acquired from Artist,79.66,76.06
Minimalist_John_2108,John Brown,0.86,Minimalist,Bronze,59.0,20.0,179476.0,1986,39,Yes,Minimal,Museum Deaccession,800.63,798.46
Abstract_William_2109,William Ladd,0.32,Abstract,Brass,29.0,10.0,31526.0,1991,34,Yes,Intricate,Auctioned in London,44.32,43.43
Minimalist_Robert_2110,Robert Cameron,,Minimalist,Clay,25.0,7.0,1654.0,2011,14,Yes,Elegant,Auctioned in New York,8.23,8.8
Minimalist_Larry_2111,Larry Neal,0.93,Minimalist,,13.0,6.0,,1868,157,No,Vibrant,Auctioned in New York,5.99,8.26
Minimalist_Quinton_2112,Quinton Grant,0.36,Minimalist,,23.0,10.0,499.0,2003,22,Yes,Rustic,Acquired from Artist,4.77,6.09
Baroque_Daniel_2113,Daniel Keller,0.49,Baroque,Stone,25.0,6.0,193583.0,1950,75,No,Minimal,Auctioned in London,404.88,536.91
Classical_Alice_2114,Alice Butcher,0.8,Classical,Stone,12.0,6.0,57899.0,1939,86,No,Rustic,Acquired from Artist,256.23,324.71
Modern_Ricky_2115,Ricky Gaskins,0.34,Modern,Marble,26.0,6.0,112686.0,1876,149,No,Rustic,Gallery Exhibition,393.49,394.47
Minimalist_Ashley_2116,Ashley Givens,0.59,Minimalist,Clay,9.0,4.0,186.0,1944,81,No,Elegant,Museum Deaccession,2.88,3.96
Contemporary_John_2117,John Schultz,0.7,Contemporary,Marble,32.0,14.0,777735.0,1885,140,No,Expressive,Auctioned in New York,3419.67,3914.81
Renaissance_Ronald_2118,Ronald Newlon,0.38,Renaissance,Bronze,22.0,7.0,6166.0,1877,148,No,Vibrant,Auctioned in New York,31.48,31.55
Minimalist_Jeffrey_2119,Jeffrey Warren,0.6,Minimalist,Wood,32.0,14.0,974.0,1978,47,Yes,Intricate,Gallery Exhibition,5.81,6.14
Modern_Raleigh_2120,Raleigh Ballard,0.14,Modern,Clay,3.0,2.0,5.0,1964,61,Yes,Polished,Gallery Exhibition,7.29,6.81
Contemporary_William_2121,William Mchugh,0.07,Contemporary,Clay,12.0,8.0,663.0,1962,63,Yes,Intricate,Gallery Exhibition,5.6,5.29
Baroque_Lavone_2122,Lavone Turner,0.52,Baroque,Clay,15.0,6.0,554.0,1943,82,No,Minimal,Gallery Exhibition,6.54,6.76
Classical_Robert_2123,Robert Bardo,0.29,Classical,Stone,13.0,6.0,49743.0,1986,39,Yes,Elegant,Museum Deaccession,155.7,154.02
Classical_Rachael_2124,Rachael Massey,0.67,Classical,Stone,,,478967.0,1860,165,No,Expressive,Private Collection,2162.89,3562.56
Minimalist_Michelle_2125,Michelle Hu,,Minimalist,Marble,3.0,2.0,68.0,1935,90,No,Vibrant,Private Collection,4.06,3.75
Renaissance_Mary_2126,Mary Harris,,Renaissance,Bronze,35.0,12.0,13366.0,1968,57,Yes,Elegant,Inherited Estate,24.74,30.36
Baroque_Patricia_2127,Patricia Johnson,1.0,Baroque,Aluminium,33.0,11.0,1564.0,1929,96,No,Intricate,Inherited Estate,7.58,8.52
Modern_Jamie_2128,Jamie Thompson,0.32,Modern,Aluminium,16.0,6.0,467.0,2009,16,Yes,Elegant,Museum Deaccession,4.29,5.82
Minimalist_Joleen_2129,Joleen Lee,0.83,Minimalist,Clay,,9.0,,1927,98,No,Minimal,Auctioned in London,6.59,6.85
Minimalist_Gary_2130,Gary Lopez,,Minimalist,Wood,33.0,13.0,476.0,1965,60,Yes,Intricate,Auctioned in New York,1.93,3.08
Baroque_Philip_2131,Philip Johnson,0.06,Baroque,Wood,38.0,7.0,220.0,1892,133,No,Elegant,Gallery Exhibition,3.45,3.89
Baroque_Melissa_2132,Melissa Johnson,0.51,Baroque,,22.0,8.0,247.0,1868,157,No,Vibrant,Inherited Estate,3.95,5.26
Modern_Fay_2133,Fay Melius,0.57,Modern,Aluminium,30.0,15.0,2126.0,1984,41,Yes,Vibrant,Gallery Exhibition,4.51,7.31
Classical_Anna_2134,Anna Miller,0.18,Classical,Clay,27.0,12.0,4343.0,2016,9,Yes,Minimal,Museum Deaccession,5.12,5.08
Abstract_Carol_2135,Carol Odonnell,0.68,Abstract,Aluminium,35.0,,1994.0,1866,159,No,Minimal,Inherited Estate,8.18,10.45
Minimalist_Gregory_2136,Gregory Payne,0.34,Minimalist,Bronze,3.0,2.0,,2002,23,Yes,Rustic,Museum Deaccession,6.74,6.75
Baroque_Ralph_2137,Ralph Jeffries,0.87,Baroque,Brass,11.0,6.0,1425.0,1957,68,Yes,Vibrant,Auctioned in New York,2.35,3.11
Classical_Edward_2138,Edward Thomas,0.49,Classical,Brass,36.0,12.0,46633.0,1911,114,No,Expressive,Auctioned in New York,83.19,81.26
Abstract_George_2139,George Ritschard,0.24,Abstract,Aluminium,24.0,11.0,2013.0,1872,153,No,Vibrant,Private Collection,6.16,6.13
Renaissance_Idell_2140,Idell Bruce,0.21,Renaissance,Clay,21.0,9.0,,1976,49,Yes,Intricate,Inherited Estate,4.63,5.0
Minimalist_Rene_2141,Rene Odom,0.03,Minimalist,,18.0,9.0,4083.0,2012,13,Yes,Elegant,Acquired from Artist,5.55,6.46
Modern_Martha_2142,Martha Wright,0.7,Modern,Wood,,,130.0,1893,132,No,Minimal,Auctioned in London,6.18,6.61
Baroque_Michael_2143,Michael Esquivel,0.79,Baroque,Aluminium,38.0,28.0,7048.0,1935,90,No,Polished,Gallery Exhibition,22.77,33.66
Baroque_Jessica_2144,Jessica Kesner,,Baroque,Stone,26.0,8.0,,1971,54,Yes,Polished,Inherited Estate,3165.69,5177.02
Modern_Ryan_2145,Ryan Johnson,0.44,Modern,Marble,19.0,13.0,266655.0,1862,163,No,Intricate,Auctioned in London,331.63,359.27
Renaissance_Keith_2146,Keith Peterson,0.39,Renaissance,Wood,24.0,9.0,413.0,1852,173,No,Elegant,Inherited Estate,3.53,4.97
Minimalist_Kari_2147,Kari Wismer,,Minimalist,Marble,36.0,12.0,,1874,151,No,Polished,Acquired from Artist,7934.6,7962.5
Modern_Robert_2148,Robert Haskin,,Modern,Wood,28.0,16.0,666.0,1985,40,Yes,Vibrant,Gallery Exhibition,5.77,5.49
Minimalist_Erin_2149,Erin Brumfield,0.19,Minimalist,Wood,31.0,18.0,988.0,1851,174,No,Rustic,Private Collection,3.62,3.44
Classical_Justin_2150,Justin Aguirre,0.36,Classical,Wood,39.0,20.0,1129.0,1872,153,No,Elegant,Auctioned in New York,3.23,4.78
Minimalist_Jacob_2151,Jacob Solomon,0.21,Minimalist,Bronze,31.0,7.0,5608.0,1889,136,No,Expressive,Gallery Exhibition,9.99,14.72
Abstract_Jose_2152,Jose Rhyne,0.63,Abstract,Aluminium,23.0,10.0,893.0,1923,102,No,Elegant,Auctioned in London,2.82,3.25
Minimalist_Mark_2153,Mark Tecuanhuey,0.03,Minimalist,,25.0,11.0,789868.0,1917,108,No,Vibrant,Gallery Exhibition,1915.59,1798.21
Renaissance_Myrna_2154,Myrna Triplett,0.46,Renaissance,Marble,37.0,21.0,3665414.0,1999,26,Yes,Rustic,Gallery Exhibition,19353.42,24027.25
Minimalist_Eugene_2155,Eugene Duncan,0.74,Minimalist,,15.0,,457.0,1853,172,No,Polished,Inherited Estate,2.92,4.76
Renaissance_Tyrone_2156,Tyrone Vercher,0.04,Renaissance,Clay,,12.0,1473.0,1904,121,No,Expressive,Acquired from Artist,3.43,3.76
Contemporary_Monica_2157,Monica Brown,0.81,Contemporary,Bronze,,18.0,,1852,173,No,Elegant,Gallery Exhibition,82.21,122.43
Classical_Joshua_2158,Joshua Ronn,0.96,Classical,Marble,4.0,3.0,410.0,1905,120,No,Vibrant,Private Collection,3.79,5.35
Baroque_Serena_2159,Serena Smith,,Baroque,Aluminium,32.0,13.0,2655.0,1856,169,No,Intricate,Inherited Estate,2.7,3.36
Abstract_George_2160,George Mora,0.36,Abstract,Bronze,,6.0,3980.0,1876,149,No,Elegant,Inherited Estate,8.45,7.96
Renaissance_Isabelle_2161,Isabelle Shuler,0.19,Renaissance,Stone,18.0,16.0,988995.0,1867,158,No,Expressive,Auctioned in New York,4264.13,4419.49
Contemporary_Joshua_2162,Joshua Cooney,,Contemporary,Brass,10.0,5.0,935.0,1934,91,No,Rustic,Auctioned in New York,3.71,5.4
Renaissance_Tyrone_2163,Tyrone Ritter,0.26,Renaissance,,26.0,14.0,22516.0,1908,117,No,Minimal,Inherited Estate,27.19,36.99
Classical_Rita_2164,Rita Osbourne,0.63,Classical,Aluminium,28.0,19.0,3751.0,1919,106,No,Rustic,Private Collection,8.86,11.76
Contemporary_Lucie_2165,Lucie Cunningham,0.74,Contemporary,Wood,19.0,7.0,202.0,2019,6,Yes,Elegant,Inherited Estate,3.95,5.09
Classical_Irene_2166,Irene Cathcart,0.23,Classical,Wood,,15.0,195.0,1937,88,No,Minimal,Museum Deaccession,3.28,3.73
Renaissance_Denise_2167,Denise Rhodes,0.47,Renaissance,Marble,32.0,,382523.0,1890,135,No,Intricate,Museum Deaccession,1647.07,1625.63
Contemporary_Edward_2168,Edward Balder,,Contemporary,Marble,3.0,,91.0,1975,50,Yes,Polished,Gallery Exhibition,4.81,4.64
Minimalist_Sandra_2169,Sandra Harrod,0.18,Minimalist,Aluminium,4.0,4.0,56.0,1905,120,No,Vibrant,Acquired from Artist,6.59,6.98
Renaissance_Jason_2170,Jason Gessel,0.39,Renaissance,Brass,29.0,19.0,100412.0,1877,148,No,Polished,Inherited Estate,496.34,537.5
Renaissance_Amanda_2171,Amanda Paras,0.96,Renaissance,,24.0,9.0,557707.0,1945,80,No,Minimal,Acquired from Artist,2403.72,3165.66
Minimalist_Maria_2172,Maria Farmer,0.21,Minimalist,Marble,9.0,,5473.0,1943,82,No,Minimal,Auctioned in London,6.56,8.21
Minimalist_Jeffrey_2173,Jeffrey Coard,0.53,Minimalist,Wood,11.0,,79.0,1947,78,No,Polished,Museum Deaccession,3.92,3.99
Classical_Victoria_2174,Victoria Johnson,,Classical,,21.0,8.0,,1885,140,No,Rustic,Auctioned in New York,3.11,3.19
Modern_Jae_2175,Jae Biggerstaff,,Modern,Aluminium,,15.0,1859.0,1946,79,No,Rustic,Private Collection,5.12,6.59
Baroque_Julie_2176,Julie Williams,0.03,Baroque,Clay,11.0,7.0,176.0,1978,47,Yes,Vibrant,Private Collection,3.31,3.02
Renaissance_Vanessa_2177,Vanessa Royer,0.9,Renaissance,Marble,36.0,21.0,2964731.0,1922,103,No,Rustic,Inherited Estate,13894.58,22037.18
Modern_Shirley_2178,Shirley Rodriguez,0.31,Modern,,27.0,8.0,1480.0,1919,106,No,Intricate,Private Collection,5.85,5.5
Contemporary_Dustin_2179,Dustin Kelsey,0.44,Contemporary,Clay,35.0,16.0,5016.0,1966,59,Yes,Intricate,Private Collection,32.58,30.99
Minimalist_Stephen_2180,Stephen Victorine,0.43,Minimalist,Clay,33.0,10.0,2079.0,1969,56,Yes,Rustic,Auctioned in New York,3.27,3.51
Baroque_Nancy_2181,Nancy Griffiths,0.71,Baroque,Stone,21.0,12.0,603939.0,1963,62,Yes,Polished,Inherited Estate,3204.98,3538.97
Minimalist_Enoch_2182,Enoch Coppedge,,Minimalist,Bronze,19.0,9.0,6398.0,1946,79,No,Elegant,Acquired from Artist,14.79,19.58
Modern_Ralph_2183,Ralph Coughlin,,Modern,Marble,46.0,9.0,,1984,41,Yes,Elegant,Gallery Exhibition,664.6,643.43
Renaissance_Stephen_2184,Stephen Lane,0.45,Renaissance,Aluminium,27.0,10.0,1508.0,2011,14,Yes,Elegant,Inherited Estate,4.26,6.89
Baroque_David_2185,David Vanakin,,Baroque,,5.0,3.0,33.0,1929,96,No,Vibrant,Gallery Exhibition,4.18,4.59
Baroque_Edward_2186,Edward Hadnot,0.16,Baroque,Bronze,25.0,6.0,5935.0,1998,27,Yes,Expressive,Museum Deaccession,4.28,5.69
Abstract_Charles_2187,Charles Burris,0.43,Abstract,Brass,20.0,8.0,4876.0,1945,80,No,Expressive,Inherited Estate,11.4,11.74
Abstract_Deirdre_2188,Deirdre Colon,0.32,Abstract,Wood,28.0,16.0,836.0,1954,71,Yes,Elegant,Gallery Exhibition,6.15,6.91
Abstract_Kimberly_2189,Kimberly Mutz,0.75,Abstract,Brass,25.0,10.0,9820.0,1922,103,No,Minimal,Auctioned in New York,31.29,48.11
Abstract_Nona_2190,Nona Robinson,0.75,Abstract,Aluminium,5.0,4.0,68.0,1913,112,No,Minimal,Acquired from Artist,3.66,4.01
Minimalist_Cecilia_2191,Cecilia Boyle,0.9,Minimalist,Clay,13.0,7.0,867.0,2006,19,Yes,Rustic,Museum Deaccession,4.4,5.6
Classical_Kathy_2192,Kathy Johnson,0.41,Classical,Stone,38.0,25.0,11170102.0,1915,110,No,Elegant,Museum Deaccession,63878.43,83638.55
Modern_Eric_2193,Eric Brown,0.94,Modern,Bronze,3.0,3.0,39.0,1850,175,No,Elegant,Acquired from Artist,6.6,6.13
Classical_Joseph_2194,Joseph Holmes,0.07,Classical,Clay,17.0,6.0,716.0,1951,74,Yes,Vibrant,Auctioned in New York,5.08,6.0
Minimalist_Isreal_2195,Isreal Lyle,0.28,Minimalist,,11.0,8.0,4388.0,1926,99,No,Vibrant,Auctioned in London,13.03,17.39
Classical_Jean_2196,Jean Hirsch,0.43,Classical,Aluminium,30.0,18.0,3099.0,1905,120,No,Polished,Museum Deaccession,10.53,16.22
Minimalist_Annie_2197,Annie Bosley,0.72,Minimalist,Brass,35.0,19.0,,1924,101,No,Expressive,Auctioned in London,311.33,296.55
Minimalist_Betty_2198,Betty Macqueen,0.17,Minimalist,,26.0,12.0,171678.0,2012,13,Yes,Intricate,Museum Deaccession,148.54,178.0
Modern_Rose_2199,Rose Gray,0.29,Modern,Stone,21.0,7.0,73339.0,1894,131,No,Vibrant,Auctioned in New York,196.15,247.43
Abstract_George_2200,George Earl,0.57,Abstract,Marble,13.0,8.0,33792.0,1892,133,No,Polished,Museum Deaccession,27.75,41.64
